Record_ID,Client,Industry,Platform,Content_Type,Content_Topic,Posting_Day,Posting_Time,Ad_Spend,Impressions,Reach,Likes,Comments,Shares,Saves,Clicks,Leads,Revenue,Video_Views,Watch_Time_Sec,Performance_Score
REC0880,Client_J,Travel & Hospitality,Facebook,Video,Customer Testimonial,Friday,Morning (08:00-12:00),0.0,726,595,13,1,0,0,6,0,0.0,354,1099.86,32.43
REC0881,Client_C,B2B Tech/SaaS,LinkedIn,Text,Meme/Trending,Tuesday,Morning (08:00-12:00),0.0,266,214,18,1,1,0,1,0,0.0,0,0.0,55.91
REC0882,Client_B,Fashion & Retail,Instagram,Image,Customer Testimonial,Sunday,Night (21:00-08:00),0.0,658,551,45,4,2,2,5,0,0.0,0,0.0,58.7
REC0883,Client_G,Health & Fitness,Instagram,Carousel,Behind the Scenes,Tuesday,Night (21:00-08:00),331.74,3747,2879,190,14,13,6,78,3,183.8,0,0.0,69.62
REC0884,Client_G,Health & Fitness,Facebook,Video,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),422.04,4230,2988,60,4,4,4,96,2,119.64,1877,11523.74,40.91
REC0885,Client_F,Fintech & Finance,LinkedIn,Carousel,Industry News,Monday,Afternoon (12:00-17:00),88.74,1197,883,11,1,1,0,23,1,119.95,0,0.0,35.55
REC0886,Client_B,Fashion & Retail,Instagram,Reel,Industry News,Saturday,Morning (08:00-12:00),0.0,1297,1099,36,2,3,1,11,0,0.0,469,3509.18,44.35
REC0887,Client_E,Food & Beverage,Facebook,Carousel,Product Education,Friday,Afternoon (12:00-17:00),0.0,260,195,3,0,0,0,2,0,0.0,0,0.0,27.07
REC0888,Client_C,B2B Tech/SaaS,Instagram,Image,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),74.58,1233,1049,49,6,2,2,31,2,303.58,0,0.0,67.93
REC0889,Client_I,E-Learning & Education,Instagram,Reel,Promotional/Discount,Tuesday,Morning (08:00-12:00),23.78,1499,1243,57,5,4,3,28,2,107.83,693,5006.87,74.35
REC0890,Client_G,Health & Fitness,LinkedIn,Text,Promotional/Discount,Tuesday,Evening (17:00-21:00),0.0,251,201,3,0,0,0,4,0,0.0,0,0.0,28.08
REC0891,Client_J,Travel & Hospitality,LinkedIn,Text,Behind the Scenes,Sunday,Evening (17:00-21:00),88.27,1009,865,38,2,2,3,20,0,0.0,0,0.0,47.14
REC0892,Client_J,Travel & Hospitality,YouTube,Shorts,Industry News,Friday,Morning (08:00-12:00),0.0,1122,747,29,4,1,1,8,0,0.0,529,7724.58,43.93
REC0893,Client_B,Fashion & Retail,Facebook,Image,Product Education,Tuesday,Evening (17:00-21:00),113.67,1437,1270,21,1,0,1,29,1,44.06,0,0.0,35.93
REC0894,Client_F,Fintech & Finance,LinkedIn,Carousel,Product Education,Saturday,Morning (08:00-12:00),0.0,349,310,8,1,0,0,2,0,0.0,0,0.0,34.69
REC0895,Client_G,Health & Fitness,YouTube,Video,Industry News,Saturday,Afternoon (12:00-17:00),0.0,843,713,30,2,2,1,8,0,0.0,359,3893.74,45.27
REC0896,Client_E,Food & Beverage,Instagram,Carousel,Behind the Scenes,Tuesday,Afternoon (12:00-17:00),127.31,1885,1356,36,4,1,2,33,1,25.85,0,0.0,41.86
REC0897,Client_J,Travel & Hospitality,Instagram,Reel,Behind the Scenes,Monday,Afternoon (12:00-17:00),128.6,2019,1481,46,3,4,2,34,1,90.33,881,6399.27,45.62
REC0898,Client_G,Health & Fitness,Facebook,Video,Meme/Trending,Thursday,Evening (17:00-21:00),681.26,6398,4879,135,18,7,11,162,6,339.41,3039,27822.52,55.54
REC0899,Client_G,Health & Fitness,Instagram,Image,Lifestyle/Aesthetic,Monday,Night (21:00-08:00),0.0,697,490,27,2,1,2,5,0,0.0,0,0.0,53.93
REC0900,Client_A,Fashion & Retail,Facebook,Text,Customer Testimonial,Thursday,Night (21:00-08:00),0.0,345,285,6,0,0,0,2,0,0.0,0,0.0,31.24
REC0901,Client_A,Fashion & Retail,Facebook,Image,Behind the Scenes,Tuesday,Evening (17:00-21:00),49.79,919,709,12,0,0,1,14,0,0.0,0,0.0,31.77
REC0902,Client_J,Travel & Hospitality,Instagram,Carousel,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),0.0,730,600,60,4,3,3,5,0,0.0,0,0.0,58.96
REC0903,Client_B,Fashion & Retail,Instagram,Image,Promotional/Discount,Tuesday,Evening (17:00-21:00),0.0,686,613,16,2,1,0,11,0,0.0,0,0.0,36.16
REC0904,Client_I,E-Learning & Education,LinkedIn,Text,Lifestyle/Aesthetic,Thursday,Afternoon (12:00-17:00),0.0,177,135,4,0,0,0,1,0,0.0,0,0.0,40.17
REC0905,Client_F,Fintech & Finance,Facebook,Image,Product Education,Sunday,Afternoon (12:00-17:00),0.0,472,351,5,0,0,0,3,0,0.0,0,0.0,25.95
REC0906,Client_E,Food & Beverage,Instagram,Reel,Lifestyle/Aesthetic,Thursday,Evening (17:00-21:00),0.0,1230,905,47,6,3,1,9,0,0.0,432,2235.93,55.46
REC0907,Client_H,Real Estate,LinkedIn,Video,Customer Testimonial,Monday,Morning (08:00-12:00),130.68,1474,1256,23,1,1,2,32,2,583.72,792,8675.28,53.57
REC0908,Client_H,Real Estate,Facebook,Video,Lifestyle/Aesthetic,Wednesday,Morning (08:00-12:00),0.0,569,460,13,1,1,0,5,0,0.0,292,3356.76,39.05
REC0909,Client_E,Food & Beverage,Facebook,Video,Promotional/Discount,Friday,Night (21:00-08:00),56.93,930,652,14,1,1,1,20,1,25.49,416,4571.52,38.07
REC0910,Client_A,Fashion & Retail,LinkedIn,Text,Meme/Trending,Tuesday,Night (21:00-08:00),0.0,181,122,4,0,0,0,1,0,0.0,0,0.0,46.33
REC0911,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Saturday,Morning (08:00-12:00),49.84,919,632,45,6,3,4,13,0,0.0,0,0.0,59.11
REC0912,Client_H,Real Estate,LinkedIn,Image,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,267,210,4,0,0,0,3,0,0.0,0,0.0,31.85
REC0913,Client_C,B2B Tech/SaaS,LinkedIn,Image,Product Education,Tuesday,Evening (17:00-21:00),30.81,642,449,11,1,0,1,8,0,0.0,0,0.0,35.26
REC0914,Client_I,E-Learning & Education,LinkedIn,Video,Meme/Trending,Monday,Afternoon (12:00-17:00),0.0,314,240,9,1,0,0,2,0,0.0,155,1091.6,41.47
REC0915,Client_C,B2B Tech/SaaS,Facebook,Image,Promotional/Discount,Thursday,Morning (08:00-12:00),110.1,1361,970,20,1,1,1,33,2,282.27,0,0.0,46.89
REC0916,Client_A,Fashion & Retail,YouTube,Shorts,Behind the Scenes,Saturday,Evening (17:00-21:00),86.97,1903,1332,84,14,8,4,28,0,0.0,939,7857.95,61.32
REC0917,Client_D,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Monday,Afternoon (12:00-17:00),0.0,272,204,4,0,0,0,2,0,0.0,0,0.0,30.95
REC0918,Client_H,Real Estate,Facebook,Image,Meme/Trending,Wednesday,Afternoon (12:00-17:00),0.0,569,392,11,1,0,1,4,0,0.0,0,0.0,38.85
REC0919,Client_H,Real Estate,Instagram,Carousel,Product Education,Friday,Evening (17:00-21:00),0.0,879,594,13,0,0,1,6,0,0.0,0,0.0,32.79
REC0920,Client_D,B2B Tech/SaaS,Instagram,Reel,Industry News,Monday,Afternoon (12:00-17:00),411.48,4943,3500,115,12,10,5,104,4,545.81,2130,11090.75,55.13
REC0921,Client_H,Real Estate,LinkedIn,Text,Behind the Scenes,Sunday,Morning (08:00-12:00),218.57,2095,1573,31,4,2,1,50,2,547.27,0,0.0,46.9
REC0922,Client_J,Travel & Hospitality,Instagram,Image,Promotional/Discount,Wednesday,Morning (08:00-12:00),0.0,706,581,11,1,0,0,12,0,0.0,0,0.0,32.22
REC0923,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Tuesday,Evening (17:00-21:00),199.83,2443,1650,124,15,13,8,45,2,52.33,0,0.0,65.93
REC0924,Client_I,E-Learning & Education,Instagram,Carousel,Behind the Scenes,Wednesday,Morning (08:00-12:00),0.0,531,469,43,3,3,3,4,0,0.0,0,0.0,58.23
REC0925,Client_A,Fashion & Retail,Instagram,Carousel,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),188.7,2490,2074,57,7,5,4,49,1,48.7,0,0.0,43.53
REC0926,Client_J,Travel & Hospitality,Instagram,Image,Behind the Scenes,Saturday,Night (21:00-08:00),0.0,576,417,36,3,1,3,4,0,0.0,0,0.0,57.88
REC0927,Client_E,Food & Beverage,Facebook,Text,Product Education,Friday,Evening (17:00-21:00),0.0,330,291,8,0,0,0,2,0,0.0,0,0.0,36.82
REC0928,Client_J,Travel & Hospitality,LinkedIn,Text,Behind the Scenes,Sunday,Morning (08:00-12:00),0.0,241,207,4,0,0,0,2,0,0.0,0,0.0,32.4
REC0929,Client_D,B2B Tech/SaaS,Instagram,Video,Behind the Scenes,Sunday,Morning (08:00-12:00),0.0,691,455,17,1,1,1,4,0,0.0,272,924.64,42.39
REC0930,Client_A,Fashion & Retail,Instagram,Carousel,Promotional/Discount,Friday,Afternoon (12:00-17:00),184.52,2372,2095,47,5,4,3,59,3,139.87,0,0.0,46.35
REC0931,Client_H,Real Estate,LinkedIn,Image,Behind the Scenes,Tuesday,Afternoon (12:00-17:00),47.51,733,647,22,1,1,2,13,0,0.0,0,0.0,43.89
REC0932,Client_F,Fintech & Finance,LinkedIn,Image,Meme/Trending,Sunday,Night (21:00-08:00),0.0,371,327,2,0,0,0,2,0,0.0,0,0.0,24.56
REC0933,Client_D,B2B Tech/SaaS,Facebook,Image,Product Education,Friday,Morning (08:00-12:00),0.0,479,395,4,0,0,0,3,0,0.0,0,0.0,24.59
REC0934,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Friday,Evening (17:00-21:00),32.54,511,452,5,0,0,0,8,0,0.0,0,0.0,27.96
REC0935,Client_B,Fashion & Retail,Instagram,Reel,Industry News,Thursday,Evening (17:00-21:00),65.83,1452,1155,47,3,3,4,19,0,0.0,686,9048.96,47.77
REC0936,Client_A,Fashion & Retail,Facebook,Carousel,Product Education,Friday,Morning (08:00-12:00),0.0,424,351,4,0,0,0,3,0,0.0,0,0.0,27.02
REC0937,Client_G,Health & Fitness,LinkedIn,Carousel,Industry News,Sunday,Evening (17:00-21:00),0.0,474,333,13,1,1,0,4,0,0.0,0,0.0,47.16
REC0938,Client_G,Health & Fitness,YouTube,Video,Product Education,Friday,Morning (08:00-12:00),0.0,1414,958,30,4,2,2,12,0,0.0,624,3445.87,41.61
REC0939,Client_G,Health & Fitness,LinkedIn,Carousel,Product Education,Tuesday,Night (21:00-08:00),0.0,327,215,5,0,0,0,2,0,0.0,0,0.0,32.41
REC0940,Client_D,B2B Tech/SaaS,LinkedIn,Video,Behind the Scenes,Saturday,Morning (08:00-12:00),0.0,584,490,13,2,0,0,4,0,0.0,237,862.8,37.26
REC0941,Client_I,E-Learning & Education,Facebook,Reel,Meme/Trending,Sunday,Night (21:00-08:00),56.75,1352,1174,9,0,0,0,20,0,0.0,540,3197.53,25.76
REC0942,Client_A,Fashion & Retail,YouTube,Video,Industry News,Friday,Afternoon (12:00-17:00),0.0,1140,821,28,3,1,2,10,0,0.0,506,6695.82,42.27
REC0943,Client_H,Real Estate,LinkedIn,Image,Industry News,Sunday,Afternoon (12:00-17:00),0.0,329,232,3,0,0,0,3,0,0.0,0,0.0,24.8
REC0944,Client_I,E-Learning & Education,Facebook,Image,Promotional/Discount,Sunday,Night (21:00-08:00),0.0,528,370,0,0,0,0,7,0,0.0,0,0.0,19.87
REC0945,Client_G,Health & Fitness,Instagram,Carousel,Customer Testimonial,Friday,Afternoon (12:00-17:00),346.8,3724,2517,148,17,8,13,87,6,364.73,0,0.0,72.25
REC0946,Client_B,Fashion & Retail,Facebook,Image,Customer Testimonial,Wednesday,Morning (08:00-12:00),53.69,870,696,6,0,0,0,14,1,44.46,0,0.0,29.92
REC0947,Client_H,Real Estate,LinkedIn,Text,Product Education,Saturday,Afternoon (12:00-17:00),500.0,1500,1200,1,0,0,0,0,0,0.0,0,0.0,5.2
REC0948,Client_D,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Sunday,Morning (08:00-12:00),0.0,250,220,5,0,0,0,1,0,0.0,0,0.0,33.83
REC0949,Client_G,Health & Fitness,Instagram,Image,Promotional/Discount,Monday,Evening (17:00-21:00),500.0,1500,1200,1,0,0,0,0,0,0.0,0,0.0,5.2
REC0950,Client_D,B2B Tech/SaaS,LinkedIn,Video,Industry News,Friday,Night (21:00-08:00),68.93,1052,932,5,0,0,0,17,0,0.0,427,4942.08,24.05
REC0951,Client_D,B2B Tech/SaaS,Instagram,Reel,Promotional/Discount,Tuesday,Night (21:00-08:00),0.0,1740,1262,18,2,1,1,27,2,272.76,726,5765.29,43.59
REC0952,Client_J,Travel & Hospitality,Facebook,Video,Promotional/Discount,Saturday,Evening (17:00-21:00),0.0,548,463,13,1,0,1,9,0,0.0,228,1727.86,35.83
REC0953,Client_H,Real Estate,LinkedIn,Video,Meme/Trending,Saturday,Afternoon (12:00-17:00),45.73,790,638,18,2,1,1,11,0,0.0,374,1282.56,39.15
REC0954,Client_I,E-Learning & Education,Instagram,Reel,Meme/Trending,Friday,Night (21:00-08:00),0.0,1017,721,11,1,0,0,8,0,0.0,485,4894.98,29.32
REC0955,Client_F,Fintech & Finance,Instagram,Reel,Behind the Scenes,Friday,Morning (08:00-12:00),0.0,1042,808,32,4,1,2,9,0,0.0,525,7282.72,46.55
REC0956,Client_G,Health & Fitness,Facebook,Video,Lifestyle/Aesthetic,Saturday,Morning (08:00-12:00),0.0,653,546,10,1,0,0,4,0,0.0,228,2686.13,30.34
REC0957,Client_H,Real Estate,Facebook,Video,Product Education,Sunday,Afternoon (12:00-17:00),0.0,792,615,6,0,0,0,6,0,0.0,402,5186.24,25.7
REC0958,Client_A,Fashion & Retail,Instagram,Image,Behind the Scenes,Friday,Morning (08:00-12:00),0.0,471,306,13,1,1,0,3,0,0.0,0,0.0,47.45
REC0959,Client_I,E-Learning & Education,LinkedIn,Video,Behind the Scenes,Tuesday,Morning (08:00-12:00),0.0,531,442,18,1,1,1,4,0,0.0,236,1167.83,45.37
REC0960,Client_F,Fintech & Finance,YouTube,Video,Promotional/Discount,Sunday,Afternoon (12:00-17:00),191.06,2815,2202,37,3,2,1,65,4,490.36,1195,10837.93,50.01
REC0961,Client_F,Fintech & Finance,YouTube,Shorts,Product Education,Sunday,Evening (17:00-21:00),0.0,665,445,7,0,0,0,6,0,0.0,343,2899.33,29.24
REC0962,Client_H,Real Estate,LinkedIn,Video,Lifestyle/Aesthetic,Sunday,Night (21:00-08:00),0.0,379,270,1,0,0,0,3,0,0.0,163,2145.15,20.77
REC0963,Client_B,Fashion & Retail,Instagram,Carousel,Industry News,Sunday,Evening (17:00-21:00),0.0,940,668,47,3,4,1,8,0,0.0,0,0.0,59.27
REC0964,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Saturday,Night (21:00-08:00),0.0,793,548,64,10,5,6,6,0,0.0,0,0.0,58.69
REC0965,Client_F,Fintech & Finance,Instagram,Carousel,Behind the Scenes,Tuesday,Night (21:00-08:00),0.0,782,549,9,1,1,0,6,0,0.0,0,0.0,31.5
REC0966,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Tuesday,Evening (17:00-21:00),0.0,604,428,38,4,2,1,4,0,0.0,0,0.0,57.96
REC0967,Client_B,Fashion & Retail,Instagram,Carousel,Meme/Trending,Saturday,Evening (17:00-21:00),0.0,807,547,62,9,6,4,6,0,0.0,0,0.0,58.68
REC0968,Client_F,Fintech & Finance,YouTube,Shorts,Behind the Scenes,Sunday,Night (21:00-08:00),0.0,1056,794,7,0,0,0,9,0,0.0,529,5053.93,26.01
REC0969,Client_D,B2B Tech/SaaS,LinkedIn,Video,Product Education,Sunday,Morning (08:00-12:00),121.27,1605,1334,28,3,1,2,29,2,276.26,562,4728.53,48.1
REC0970,Client_A,Fashion & Retail,YouTube,Video,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),68.87,1547,1385,46,6,1,2,23,0,0.0,794,5948.68,42.18
REC0971,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Meme/Trending,Monday,Morning (08:00-12:00),255.42,2560,2081,94,8,8,7,60,2,313.35,0,0.0,62.51
REC0972,Client_F,Fintech & Finance,YouTube,Video,Customer Testimonial,Monday,Morning (08:00-12:00),41.22,1588,1218,38,4,2,2,17,1,124.74,769,4658.46,55.22
REC0973,Client_E,Food & Beverage,Facebook,Video,Promotional/Discount,Wednesday,Night (21:00-08:00),0.0,641,554,6,0,0,0,7,0,0.0,325,1531.31,27.49
REC0974,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Product Education,Sunday,Night (21:00-08:00),0.0,374,334,0,0,0,0,2,0,0.0,0,0.0,18.89
REC0975,Client_E,Food & Beverage,Facebook,Video,Behind the Scenes,Monday,Night (21:00-08:00),0.0,546,459,11,1,0,0,4,0,0.0,242,2701.34,33.51
REC0976,Client_A,Fashion & Retail,Facebook,Text,Promotional/Discount,Wednesday,Night (21:00-08:00),0.0,231,151,2,0,0,0,3,0,0.0,0,0.0,26.85
REC0977,Client_D,B2B Tech/SaaS,LinkedIn,Text,Product Education,Tuesday,Afternoon (12:00-17:00),500.0,1500,1200,1,0,0,0,0,0,0.0,0,0.0,5.2
REC0978,Client_E,Food & Beverage,Instagram,Reel,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,1106,923,68,7,6,7,10,0,0.0,452,3749.67,60.23
REC0979,Client_F,Fintech & Finance,LinkedIn,Image,Behind the Scenes,Friday,Night (21:00-08:00),0.0,504,334,2,0,0,0,4,0,0.0,0,0.0,23.05
REC0980,Client_B,Fashion & Retail,Instagram,Video,Industry News,Wednesday,Night (21:00-08:00),0.0,921,792,25,3,1,2,7,0,0.0,447,4740.99,41.99
REC0981,Client_E,Food & Beverage,YouTube,Video,Customer Testimonial,Monday,Evening (17:00-21:00),392.89,4411,3753,106,12,6,9,94,7,188.81,2116,24767.13,56.21
REC0982,Client_B,Fashion & Retail,YouTube,Video,Customer Testimonial,Tuesday,Night (21:00-08:00),0.0,871,660,19,2,1,1,6,0,0.0,471,4711.58,40.69
REC0983,Client_D,B2B Tech/SaaS,Instagram,Carousel,Behind the Scenes,Saturday,Morning (08:00-12:00),60.8,1265,982,41,2,3,2,19,1,145.27,0,0.0,58.07
REC0984,Client_C,B2B Tech/SaaS,LinkedIn,Image,Customer Testimonial,Thursday,Morning (08:00-12:00),0.0,357,289,15,1,1,1,2,0,0.0,0,0.0,54.14
REC0985,Client_H,Real Estate,Instagram,Carousel,Industry News,Thursday,Night (21:00-08:00),0.0,855,721,13,1,0,0,6,0,0.0,0,0.0,30.68
REC0986,Client_E,Food & Beverage,Facebook,Carousel,Promotional/Discount,Sunday,Afternoon (12:00-17:00),229.78,2534,1831,26,3,2,1,77,4,104.17,0,0.0,39.74
REC0987,Client_J,Travel & Hospitality,Instagram,Carousel,Industry News,Saturday,Afternoon (12:00-17:00),336.28,3894,2575,111,7,6,7,84,3,326.17,0,0.0,59.07
REC0988,Client_I,E-Learning & Education,LinkedIn,Image,Meme/Trending,Sunday,Night (21:00-08:00),0.0,376,315,3,0,0,0,3,0,0.0,0,0.0,25.79
REC0989,Client_J,Travel & Hospitality,Facebook,Video,Promotional/Discount,Wednesday,Night (21:00-08:00),77.43,1173,894,12,1,1,0,25,2,181.52,634,6958.12,41.38
REC0990,Client_J,Travel & Hospitality,Instagram,Carousel,Meme/Trending,Friday,Night (21:00-08:00),155.32,2134,1636,241,24,18,22,38,1,96.84,0,0.0,65.76
REC0991,Client_C,B2B Tech/SaaS,LinkedIn,Image,Meme/Trending,Sunday,Afternoon (12:00-17:00),79.0,1006,810,18,2,1,1,17,0,0.0,0,0.0,35.46
REC0992,Client_I,E-Learning & Education,YouTube,Shorts,Behind the Scenes,Sunday,Night (21:00-08:00),0.0,977,684,7,1,0,0,8,0,0.0,475,4468.81,25.96
REC0993,Client_F,Fintech & Finance,LinkedIn,Text,Customer Testimonial,Friday,Evening (17:00-21:00),0.0,4470,3799,24,0,0,0,2,0,0.0,0,0.0,98.5
REC0994,Client_J,Travel & Hospitality,Instagram,Reel,Industry News,Thursday,Afternoon (12:00-17:00),59.55,1695,1334,28,3,1,2,22,1,92.74,868,9671.69,43.88
REC0995,Client_A,Fashion & Retail,Instagram,Reel,Promotional/Discount,Thursday,Evening (17:00-21:00),0.0,1079,921,35,2,3,2,17,1,43.76,538,7232.44,51.3
REC0996,Client_F,Fintech & Finance,LinkedIn,Carousel,Promotional/Discount,Saturday,Afternoon (12:00-17:00),148.27,1753,1218,20,2,1,1,51,2,227.49,0,0.0,40.78
REC0997,Client_H,Real Estate,Facebook,Carousel,Product Education,Tuesday,Morning (08:00-12:00),0.0,585,392,9,1,0,0,4,0,0.0,0,0.0,33.41
REC0998,Client_I,E-Learning & Education,LinkedIn,Text,Industry News,Monday,Morning (08:00-12:00),0.0,260,183,3,0,0,0,2,0,0.0,0,0.0,29.08
REC0999,Client_F,Fintech & Finance,Facebook,Video,Promotional/Discount,Sunday,Morning (08:00-12:00),0.0,655,483,6,0,0,0,8,0,0.0,325,3613.68,27.04
REC1000,Client_I,E-Learning & Education,Instagram,Carousel,Industry News,Friday,Morning (08:00-12:00),182.35,2214,1623,55,8,5,4,43,0,0.0,0,0.0,46.46
REC1001,Client_C,B2B Tech/SaaS,Instagram,Image,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,484,423,19,1,0,0,3,0,0.0,0,0.0,47.67
REC1002,Client_F,Fintech & Finance,YouTube,Video,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),68.86,1876,1580,58,7,3,6,27,1,124.77,957,11150.95,55.64
REC1003,Client_F,Fintech & Finance,YouTube,Video,Lifestyle/Aesthetic,Thursday,Night (21:00-08:00),64.42,1614,1172,25,3,1,1,19,0,0.0,587,4768.47,35.64
REC1004,Client_J,Travel & Hospitality,LinkedIn,Video,Product Education,Tuesday,Evening (17:00-21:00),0.0,476,337,5,0,0,0,3,0,0.0,245,3602.38,29.77
REC1005,Client_J,Travel & Hospitality,Facebook,Image,Meme/Trending,Saturday,Night (21:00-08:00),88.94,1117,926,43,4,2,2,20,0,0.0,0,0.0,51.97
REC1006,Client_B,Fashion & Retail,Instagram,Reel,Product Education,Friday,Night (21:00-08:00),0.0,1173,943,84,8,3,4,8,0,0.0,466,1409.22,60.29
REC1007,Client_D,B2B Tech/SaaS,LinkedIn,Image,Meme/Trending,Thursday,Night (21:00-08:00),0.0,360,321,6,0,0,0,2,0,0.0,0,0.0,31.83
REC1008,Client_A,Fashion & Retail,Facebook,Text,Customer Testimonial,Friday,Evening (17:00-21:00),203.72,2120,1512,58,5,4,5,45,3,134.77,0,0.0,55.57
REC1009,Client_I,E-Learning & Education,YouTube,Video,Lifestyle/Aesthetic,Saturday,Afternoon (12:00-17:00),116.05,1880,1324,46,4,3,4,32,1,51.57,960,10231.37,46.39
REC1010,Client_G,Health & Fitness,LinkedIn,Text,Customer Testimonial,Thursday,Evening (17:00-21:00),0.0,245,181,4,0,0,0,1,0,0.0,0,0.0,33.07
REC1011,Client_D,B2B Tech/SaaS,LinkedIn,Text,Customer Testimonial,Thursday,Evening (17:00-21:00),0.0,210,160,3,0,0,0,1,0,0.0,0,0.0,33.78
REC1012,Client_A,Fashion & Retail,Instagram,Reel,Promotional/Discount,Tuesday,Morning (08:00-12:00),37.84,1657,1323,22,2,1,1,29,2,97.16,712,5426.51,44.2
REC1013,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Saturday,Morning (08:00-12:00),241.38,2961,2376,136,21,7,14,55,1,23.5,0,0.0,64.5
REC1014,Client_I,E-Learning & Education,Facebook,Text,Meme/Trending,Monday,Afternoon (12:00-17:00),0.0,277,228,5,0,0,0,2,0,0.0,0,0.0,33.0
REC1015,Client_F,Fintech & Finance,LinkedIn,Image,Customer Testimonial,Monday,Morning (08:00-12:00),0.0,351,244,5,0,0,0,2,0,0.0,0,0.0,32.43
REC1016,Client_A,Fashion & Retail,Facebook,Image,Lifestyle/Aesthetic,Saturday,Afternoon (12:00-17:00),0.0,377,336,5,0,0,0,3,0,0.0,0,0.0,27.78
REC1017,Client_D,B2B Tech/SaaS,LinkedIn,Image,Product Education,Wednesday,Night (21:00-08:00),0.0,322,288,3,0,0,0,2,0,0.0,0,0.0,26.19
REC1018,Client_C,B2B Tech/SaaS,LinkedIn,Text,Industry News,Saturday,Evening (17:00-21:00),0.0,368,287,2,0,0,0,2,0,0.0,0,0.0,22.78
REC1019,Client_D,B2B Tech/SaaS,Instagram,Image,Promotional/Discount,Wednesday,Night (21:00-08:00),13.42,668,447,6,0,0,0,13,0,0.0,0,0.0,28.63
REC1020,Client_B,Fashion & Retail,Instagram,Carousel,Behind the Scenes,Thursday,Evening (17:00-21:00),92.53,1436,1047,54,8,3,1,23,0,0.0,0,0.0,54.22
REC1021,Client_I,E-Learning & Education,Instagram,Carousel,Meme/Trending,Wednesday,Morning (08:00-12:00),645.24,6440,4710,511,51,31,14,144,8,415.23,0,0.0,79.47
REC1022,Client_E,Food & Beverage,Facebook,Text,Meme/Trending,Thursday,Afternoon (12:00-17:00),313.55,2960,2313,35,4,3,0,74,1,23.83,0,0.0,34.14
REC1023,Client_F,Fintech & Finance,Facebook,Video,Meme/Trending,Wednesday,Evening (17:00-21:00),0.0,513,451,9,1,0,0,4,0,0.0,193,1507.28,33.35
REC1024,Client_E,Food & Beverage,Instagram,Reel,Behind the Scenes,Tuesday,Morning (08:00-12:00),0.0,1539,1018,27,3,2,1,13,0,0.0,781,9018.93,38.35
REC1025,Client_A,Fashion & Retail,Instagram,Reel,Promotional/Discount,Monday,Night (21:00-08:00),294.65,3672,2862,127,13,12,7,103,8,359.58,1914,18286.08,67.49
REC1026,Client_G,Health & Fitness,Facebook,Video,Behind the Scenes,Sunday,Morning (08:00-12:00),0.0,519,357,5,0,0,0,4,0,0.0,244,2668.8,27.88
REC1027,Client_I,E-Learning & Education,Facebook,Text,Promotional/Discount,Wednesday,Night (21:00-08:00),0.0,266,203,0,0,0,0,4,0,0.0,0,0.0,20.04
REC1028,Client_I,E-Learning & Education,YouTube,Shorts,Industry News,Friday,Afternoon (12:00-17:00),0.0,802,649,14,2,0,0,7,0,0.0,299,3905.18,34.85
REC1029,Client_F,Fintech & Finance,Facebook,Image,Product Education,Friday,Afternoon (12:00-17:00),0.0,459,350,3,0,0,0,4,0,0.0,0,0.0,24.05
REC1030,Client_C,B2B Tech/SaaS,LinkedIn,Image,Customer Testimonial,Tuesday,Night (21:00-08:00),15.02,512,459,6,0,0,0,6,0,0.0,0,0.0,26.91
REC1031,Client_F,Fintech & Finance,LinkedIn,Text,Industry News,Sunday,Night (21:00-08:00),0.0,346,249,0,0,0,0,3,0,0.0,0,0.0,20.11
REC1032,Client_G,Health & Fitness,Facebook,Image,Product Education,Saturday,Afternoon (12:00-17:00),137.57,1532,1072,20,1,1,0,34,2,129.08,0,0.0,39.14
REC1033,Client_I,E-Learning & Education,LinkedIn,Image,Industry News,Monday,Evening (17:00-21:00),0.0,4965,4220,36,0,0,0,2,0,0.0,0,0.0,98.5
REC1034,Client_B,Fashion & Retail,YouTube,Shorts,Promotional/Discount,Sunday,Morning (08:00-12:00),0.0,1091,787,25,2,1,1,13,1,46.28,572,7103.12,45.46
REC1035,Client_I,E-Learning & Education,Instagram,Carousel,Industry News,Sunday,Evening (17:00-21:00),0.0,839,726,12,1,0,0,6,0,0.0,0,0.0,30.88
